,className,classLink,packageName,packageLink
10,FirebaseVisionBarcode.ContactInfo,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/FirebaseVisionBarcode.ContactInfo.html,com.google.firebase.ml.vision.barcode,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/package-summary.html
11,FirebaseVisionBarcode.DriverLicense,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/FirebaseVisionBarcode.DriverLicense.html,com.google.firebase.ml.vision.barcode,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/package-summary.html
12,FirebaseVisionBarcode.Email,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/FirebaseVisionBarcode.Email.html,com.google.firebase.ml.vision.barcode,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/package-summary.html
13,FirebaseVisionBarcode.GeoPoint,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/FirebaseVisionBarcode.GeoPoint.html,com.google.firebase.ml.vision.barcode,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/package-summary.html
14,FirebaseVisionBarcode.PersonName,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/FirebaseVisionBarcode.PersonName.html,com.google.firebase.ml.vision.barcode,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/package-summary.html
15,FirebaseVisionBarcode.Phone,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/FirebaseVisionBarcode.Phone.html,com.google.firebase.ml.vision.barcode,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/package-summary.html
16,FirebaseVisionBarcode.Sms,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/FirebaseVisionBarcode.Sms.html,com.google.firebase.ml.vision.barcode,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/package-summary.html
17,FirebaseVisionBarcode.UrlBookmark,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/FirebaseVisionBarcode.UrlBookmark.html,com.google.firebase.ml.vision.barcode,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/package-summary.html
18,FirebaseVisionBarcode.WiFi,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/FirebaseVisionBarcode.WiFi.html,com.google.firebase.ml.vision.barcode,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/package-summary.html
19,FirebaseVisionBarcodeDetector,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/FirebaseVisionBarcodeDetector.html,com.google.firebase.ml.vision.barcode,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/package-summary.html
20,FirebaseVisionBarcodeDetectorOptions,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/FirebaseVisionBarcodeDetectorOptions.html,com.google.firebase.ml.vision.barcode,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/package-summary.html
21,FirebaseVisionBarcodeDetectorOptions.Builder,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/FirebaseVisionBarcodeDetectorOptions.Builder.html,com.google.firebase.ml.vision.barcode,https://developers.google.com/android/reference/com/google/firebase/ml/vision/barcode/package-summary.html
0,FirebaseVisionCloudDetectorOptions.ModelType,https://developers.google.com/android/reference/com/google/firebase/ml/vision/cloud/FirebaseVisionCloudDetectorOptions.ModelType.html,com.google.firebase.ml.vision.cloud,https://developers.google.com/android/reference/com/google/firebase/ml/vision/cloud/package-summary.html
1,FirebaseVisionCloudDetectorOptions,https://developers.google.com/android/reference/com/google/firebase/ml/vision/cloud/FirebaseVisionCloudDetectorOptions.html,com.google.firebase.ml.vision.cloud,https://developers.google.com/android/reference/com/google/firebase/ml/vision/cloud/package-summary.html
2,FirebaseVisionCloudDetectorOptions.Builder,https://developers.google.com/android/reference/com/google/firebase/ml/vision/cloud/FirebaseVisionCloudDetectorOptions.Builder.html,com.google.firebase.ml.vision.cloud,https://developers.google.com/android/reference/com/google/firebase/ml/vision/cloud/package-summary.html
0,FirebaseVisionCloudLandmark,https://developers.google.com/android/reference/com/google/firebase/ml/vision/cloud/landmark/FirebaseVisionCloudLandmark.html,com.google.firebase.ml.vision.cloud.landmark,https://developers.google.com/android/reference/com/google/firebase/ml/vision/cloud/landmark/package-summary.html
1,FirebaseVisionCloudLandmarkDetector,https://developers.google.com/android/reference/com/google/firebase/ml/vision/cloud/landmark/FirebaseVisionCloudLandmarkDetector.html,com.google.firebase.ml.vision.cloud.landmark,https://developers.google.com/android/reference/com/google/firebase/ml/vision/cloud/landmark/package-summary.html
0,FirebaseVisionImageMetadata.ImageFormat,https://developers.google.com/android/reference/com/google/firebase/ml/vision/common/FirebaseVisionImageMetadata.ImageFormat.html,com.google.firebase.ml.vision.common,https://developers.google.com/android/reference/com/google/firebase/ml/vision/common/package-summary.html
1,FirebaseVisionImageMetadata.Rotation,https://developers.google.com/android/reference/com/google/firebase/ml/vision/common/FirebaseVisionImageMetadata.Rotation.html,com.google.firebase.ml.vision.common,https://developers.google.com/android/reference/com/google/firebase/ml/vision/common/package-summary.html
2,FirebaseVisionImage,https://developers.google.com/android/reference/com/google/firebase/ml/vision/common/FirebaseVisionImage.html,com.google.firebase.ml.vision.common,https://developers.google.com/android/reference/com/google/firebase/ml/vision/common/package-summary.html
3,FirebaseVisionImageMetadata,https://developers.google.com/android/reference/com/google/firebase/ml/vision/common/FirebaseVisionImageMetadata.html,com.google.firebase.ml.vision.common,https://developers.google.com/android/reference/com/google/firebase/ml/vision/common/package-summary.html
4,FirebaseVisionImageMetadata.Builder,https://developers.google.com/android/reference/com/google/firebase/ml/vision/common/FirebaseVisionImageMetadata.Builder.html,com.google.firebase.ml.vision.common,https://developers.google.com/android/reference/com/google/firebase/ml/vision/common/package-summary.html
5,FirebaseVisionLatLng,https://developers.google.com/android/reference/com/google/firebase/ml/vision/common/FirebaseVisionLatLng.html,com.google.firebase.ml.vision.common,https://developers.google.com/android/reference/com/google/firebase/ml/vision/common/package-summary.html
6,FirebaseVisionPoint,https://developers.google.com/android/reference/com/google/firebase/ml/vision/common/FirebaseVisionPoint.html,com.google.firebase.ml.vision.common,https://developers.google.com/android/reference/com/google/firebase/ml/vision/common/package-summary.html
0,FirebaseVisionDocumentText.RecognizedBreak.BreakType,https://developers.google.com/android/reference/com/google/firebase/ml/vision/document/FirebaseVisionDocumentText.RecognizedBreak.BreakType.html,com.google.firebase.ml.vision.document,https://developers.google.com/android/reference/com/google/firebase/ml/vision/document/package-summary.html
1,FirebaseVisionCloudDocumentRecognizerOptions,https://developers.google.com/android/reference/com/google/firebase/ml/vision/document/FirebaseVisionCloudDocumentRecognizerOptions.html,com.google.firebase.ml.vision.document,https://developers.google.com/android/reference/com/google/firebase/ml/vision/document/package-summary.html
2,FirebaseVisionCloudDocumentRecognizerOptions.Builder,https://developers.google.com/android/reference/com/google/firebase/ml/vision/document/FirebaseVisionCloudDocumentRecognizerOptions.Builder.html,com.google.firebase.ml.vision.document,https://developers.google.com/android/reference/com/google/firebase/ml/vision/document/package-summary.html
3,FirebaseVisionDocumentText,https://developers.google.com/android/reference/com/google/firebase/ml/vision/document/FirebaseVisionDocumentText.html,com.google.firebase.ml.vision.document,https://developers.google.com/android/reference/com/google/firebase/ml/vision/document/package-summary.html
4,FirebaseVisionDocumentText.Block,https://developers.google.com/android/reference/com/google/firebase/ml/vision/document/FirebaseVisionDocumentText.Block.html,com.google.firebase.ml.vision.document,https://developers.google.com/android/reference/com/google/firebase/ml/vision/document/package-summary.html
5,FirebaseVisionDocumentText.Paragraph,https://developers.google.com/android/reference/com/google/firebase/ml/vision/document/FirebaseVisionDocumentText.Paragraph.html,com.google.firebase.ml.vision.document,https://developers.google.com/android/reference/com/google/firebase/ml/vision/document/package-summary.html
6,FirebaseVisionDocumentText.RecognizedBreak,https://developers.google.com/android/reference/com/google/firebase/ml/vision/document/FirebaseVisionDocumentText.RecognizedBreak.html,com.google.firebase.ml.vision.document,https://developers.google.com/android/reference/com/google/firebase/ml/vision/document/package-summary.html
