,className,classLink,classPath,android_added_version,library,package
1994,Keyboard.Key,https://developer.android.com/reference/android/inputmethodservice/Keyboard.Key.html,android.inputmethodservice.Keyboard.Key,3,platform,android.inputmethodservice
1995,Keyboard.Row,https://developer.android.com/reference/android/inputmethodservice/Keyboard.Row.html,android.inputmethodservice.Keyboard.Row,3,platform,android.inputmethodservice
1996,KeyboardShortcutGroup,https://developer.android.com/reference/android/view/KeyboardShortcutGroup.html,android.view.KeyboardShortcutGroup,24,platform,android.view
1997,KeyboardShortcutInfo,https://developer.android.com/reference/android/view/KeyboardShortcutInfo.html,android.view.KeyboardShortcutInfo,24,platform,android.view
1998,KeyboardView,https://developer.android.com/reference/android/inputmethodservice/KeyboardView.html,android.inputmethodservice.KeyboardView,3,platform,android.inputmethodservice
1999,KeyboardView.OnKeyboardActionListener,https://developer.android.com/reference/android/inputmethodservice/KeyboardView.OnKeyboardActionListener.html,android.inputmethodservice.KeyboardView.OnKeyboardActionListener,3,platform,android.inputmethodservice
2000,KeyChain,https://developer.android.com/reference/android/security/KeyChain.html,android.security.KeyChain,14,platform,android.security
2001,KeyChainAliasCallback,https://developer.android.com/reference/android/security/KeyChainAliasCallback.html,android.security.KeyChainAliasCallback,14,platform,android.security
2002,KeyChainException,https://developer.android.com/reference/android/security/KeyChainException.html,android.security.KeyChainException,14,platform,android.security
2003,KeyCharacterMap,https://developer.android.com/reference/android/view/KeyCharacterMap.html,android.view.KeyCharacterMap,1,platform,android.view
